,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
12,3890,Polygon,MATIC,polygon,1048,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244888318.055733,10000000000.0,False,,13,,,,2023-11-08T10:01:00.000Z,0.7661306354398805,478509542.5798618,45.4106,0.27704127,6.96182741,21.31066603,41.81500771,41.26743527,11.59312603,7082792161.682766,0.5305,7661306354.4,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:02:32.039614
13,6636,Polkadot,DOT,polkadot-new,607,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1276216514.2702856,1375182464.4809177,True,,14,,,,2023-11-08T10:01:00.000Z,4.933557553383162,181090001.64387506,-11.393,0.21134433,0.77729023,12.5429626,27.84095378,15.48419275,-1.50926289,6296287623.730497,0.4716,6784541834.92,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:02:32.039614
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1479,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87097067,163841.87097067,False,,15,,,,2023-11-08T10:02:00.000Z,35302.12690795943,140854058.62440133,29.0496,0.06800075,1.41572487,2.55140763,28.26610172,36.30123604,19.67169269,5783966521.844106,0.4332,5783966521.84,,2023-11-08T10:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-08 13:02:32.039614
0,1,Bitcoin,BTC,bitcoin,10540,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19536425.0,19536425.0,False,,1,,,,2023-11-08T10:02:00.000Z,35305.621757955356,18513048849.36014,39.3067,-0.05245938,1.52054727,2.37462883,28.05705772,36.39158447,19.66404236,689745631552.663,51.6645,741418056917.06,,2023-11-08T10:02:00.000Z,,,,,,2023-11-08 13:03:36.496600
1,1027,Ethereum,ETH,ethereum,7731,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267720.85524286,120267720.85524286,True,,2,,,,2023-11-08T10:02:00.000Z,1885.1520405589717,8010015449.055332,-8.0775,0.31483947,0.50458087,4.40036772,18.19138819,15.31675153,1.88442014,226722939383.63788,16.9821,226722939383.64,,2023-11-08T10:02:00.000Z,,,,,,2023-11-08 13:03:36.496600
2,825,Tether USDt,USDT,tether,65246,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,86087083166.58704,88623656723.6624,True,,3,,,,2023-11-08T10:01:00.000Z,1.000274280609588,34562352038.008194,9.4431,0.00157562,-0.0448289,0.01100086,0.00203215,0.0579617,0.12979214,86110695184.23561,6.4498,88647964474.25,,2023-11-08T10:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-11-08 13:03:36.496600
3,1839,BNB,BNB,bnb,1746,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702474.78270474,151702474.78270474,False,,4,,,,2023-11-08T10:01:00.000Z,246.4937651668734,508399066.4887159,-14.5459,0.35752012,-0.98817638,9.56970084,18.13428621,14.51750886,1.84671981,37393714194.321556,2.8008,37393714194.32,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:03:36.496600
4,52,XRP,XRP,xrp,1136,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53615837759.0,99988316618.0,False,,5,,,,2023-11-08T10:02:00.000Z,0.6807769113930003,2107006625.003716,-37.4448,0.44623071,-0.42854456,12.79776705,35.91095797,35.12544268,8.18209957,36500424431.32023,2.734,68077691139.3,,2023-11-08T10:02:00.000Z,,,,,,2023-11-08 13:03:36.496600
5,3408,USDC,USDC,usd-coin,14817,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24414573277.33558,24414573277.33558,False,,6,,,,2023-11-08T10:02:00.000Z,1.0000374489750548,4083852447.5022616,9.1182,0.00440558,-0.00487353,-0.00296145,0.01865338,0.00178807,0.02383494,24415487578.081215,1.8288,24415487578.08,,2023-11-08T10:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-08 13:03:36.496600
6,5426,Solana,SOL,solana,544,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420900811.4948778,561945662.8644139,True,,7,,,,2023-11-08T10:02:00.000Z,43.30428972209184,1651921462.2118874,54.6005,-0.50571761,6.15909435,10.18148056,93.31951312,121.61227387,77.64740315,18226810685.23775,1.3653,24334657792.75,,2023-11-08T10:02:00.000Z,,,,,,2023-11-08 13:03:36.496600
7,2010,Cardano,ADA,cardano,966,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258554486.055,36335222697.088,False,,8,,,,2023-11-08T10:01:00.000Z,0.3545031496064907,379443394.7892972,-20.0587,-0.54802854,1.84049574,22.99264662,41.10595153,38.80893402,18.98549581,12499268615.87856,0.9362,15952641732.29,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:03:36.496600
8,74,Dogecoin,DOGE,dogecoin,821,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141743156383.70526,141743156383.70526,True,,9,,,,2023-11-08T10:02:00.000Z,0.07474655097052527,601293526.4929463,-31.3644,0.81048502,1.31461923,11.5915854,27.04618281,17.70116198,-0.89802057,10594812063.35776,0.7936,10594812063.36,,2023-11-08T10:02:00.000Z,,,,,,2023-11-08 13:03:36.496600
9,11419,Toncoin,TON,toncoin,170,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,10,3414166606.0,9054911968.48964,,2023-11-08T10:02:00.000Z,2.652158788202277,76666779.12191497,92.8131,-1.87598566,11.3305168,22.24041905,31.08937016,47.7700127,109.92134916,9101922760.34324,0.6818,13386926709.0,,2023-11-08T10:02:00.000Z,,,,,,2023-11-08 13:03:36.496600
10,1958,TRON,TRX,tron,862,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88732058539.73335,88732064120.79205,True,,11,71659659264.0,6992723506.9998455,,2023-11-08T10:01:00.000Z,0.09758242753064293,211647524.10869402,0.6591,0.07963839,0.9535716,-0.72228615,11.83122888,23.47389477,26.72109622,8658689672.098297,0.6486,8658690216.71,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:03:36.496600
11,1975,Chainlink,LINK,chainlink,1410,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-08T10:01:00.000Z,13.47702818894047,807895296.2095684,-1.9576,-0.03290634,5.2009378,21.90440017,81.51563154,116.08534973,77.21350282,7504682748.802874,0.5621,13477028188.94,,2023-11-08T10:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-08 13:03:36.496600
12,3890,Polygon,MATIC,polygon,1048,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244888318.055733,10000000000.0,False,,13,,,,2023-11-08T10:01:00.000Z,0.7661306354398805,478509542.5798618,45.4106,0.27704127,6.96182741,21.31066603,41.81500771,41.26743527,11.59312603,7082792161.682766,0.5305,7661306354.4,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:03:36.496600
13,6636,Polkadot,DOT,polkadot-new,607,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1276216514.2702856,1375182464.4809177,True,,14,,,,2023-11-08T10:01:00.000Z,4.933557553383162,181090001.64387506,-11.393,0.21134433,0.77729023,12.5429626,27.84095378,15.48419275,-1.50926289,6296287623.730497,0.4716,6784541834.92,,2023-11-08T10:01:00.000Z,,,,,,2023-11-08 13:03:36.496600
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1479,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87097067,163841.87097067,False,,15,,,,2023-11-08T10:02:00.000Z,35302.12690795943,140854058.62440133,29.0496,0.06800075,1.41572487,2.55140763,28.26610172,36.30123604,19.67169269,5783966521.844106,0.4332,5783966521.84,,2023-11-08T10:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-08 13:03:36.496600
